ENSEMBL_GENE_ID	GENE_SYMBOL	ENTREZ_ID
ENSG00000233275		NA
ENSG00000233276	GPX1	2876
ENSG00000233285	MTCYBP10	NA
ENSG00000233290		NA
ENSG00000233292		NA
ENSG00000233296	TMEM18-DT	NA
ENSG00000233297	RASA4DP	NA
ENSG00000233300	EIF4A1P1	NA
ENSG00000233301	OR4C14P	NA
ENSG00000233304	LINC01346	NA
ENSG00000233306	TRGV2	NA
ENSG00000233307	SRSF3P6	NA
ENSG00000233309	RPS6P12	NA
ENSG00000233318	RPL31P45	NA
ENSG00000233321	LINC02669	NA
ENSG00000233325	MIPEPP3	NA
ENSG00000233327	USP32P2	NA
ENSG00000233328	PFN1P1	NA
ENSG00000233329	RPS16P3	NA
ENSG00000233330		NA
ENSG00000233332		NA
ENSG00000233334	FAM53B-AS1	NA
ENSG00000233335	RPL36AP14	NA
ENSG00000233338	TLR8-AS1	NA
ENSG00000233343	ATP6V1G1P4	NA
ENSG00000233347	ERP29P1	NA
ENSG00000233349	LINC00333	NA
ENSG00000233351		NA
ENSG00000233352		NA
ENSG00000233355	CHRM3-AS2	NA
ENSG00000233360		NA
ENSG00000233365		NA
ENSG00000233369	GTF2IP4	NA
ENSG00000233370	ACTR1AP1	NA
ENSG00000233376		NA
ENSG00000233380	RPS2P48	NA
ENSG00000233381	AK4P3	NA
ENSG00000233382	NKAPP1	NA
ENSG00000233384	CNIH3-AS2	NA
ENSG00000233385	MTCO3P8	NA
ENSG00000233388		NA
ENSG00000233392		NA
ENSG00000233393		NA
ENSG00000233395	LINC00841	NA
ENSG00000233396	LINC01719	NA
ENSG00000233397		NA
ENSG00000233401	PRKAR1AP1	NA
ENSG00000233402	TARDBPP1	NA
ENSG00000233406		NA
ENSG00000233410	LINC01222	NA
ENSG00000233416		NA
ENSG00000233420		NA
ENSG00000233421	LINC01783	NA
ENSG00000233423		NA
ENSG00000233426	EIF3FP3	NA
ENSG00000233427		NA
ENSG00000233428	PPIAP65	NA
ENSG00000233429	HOTAIRM1	NA
ENSG00000233432	MTIF2P1	NA
ENSG00000233433		NA
ENSG00000233435	AGGF1P2	NA
ENSG00000233436	BTBD18	643376
ENSG00000233441	CYP2AB1P	NA
ENSG00000233448	PMS2P9	NA
ENSG00000233449	MTATP6P14	NA
ENSG00000233452	STXBP5-AS1	NA
ENSG00000233455		NA
ENSG00000233456	LINC01077	NA
ENSG00000233457		NA
ENSG00000233459		NA
ENSG00000233461		NA
ENSG00000233467		NA
ENSG00000233469	ST6GALNAC4P1	NA
ENSG00000233470		NA
ENSG00000233472		NA
ENSG00000233476	EEF1A1P6	NA
ENSG00000233482		NA
ENSG00000233483		NA
ENSG00000233484		NA
ENSG00000233485	FHAD1-AS1	NA
ENSG00000233489	PAXBP1P1	NA
ENSG00000233491		NA
ENSG00000233493	TMEM238	388564
ENSG00000233496	SYNJ2-IT1	NA
ENSG00000233497	HNRNPA1P60	NA
ENSG00000233502		NA
ENSG00000233503	HNRNPLP1	NA
ENSG00000233508		NA
ENSG00000233509	ZNF197-AS1	NA
ENSG00000233514		NA
ENSG00000233516		NA
ENSG00000233517		NA
ENSG00000233519		NA
ENSG00000233521	LINC01638	105372978
ENSG00000233524	RANP8	NA
ENSG00000233527	ZNF529-AS1	NA
ENSG00000233529	HCG21	NA
ENSG00000233532	LINC00460	NA
ENSG00000233535		NA
ENSG00000233536		NA
ENSG00000233538		NA
ENSG00000233539		NA
ENSG00000233540	DNM3-IT1	NA
ENSG00000233542		NA
ENSG00000233544	EIF3KP2	NA
ENSG00000233547		NA
ENSG00000233554	B4GALT1-AS1	NA
ENSG00000233557	NFU1P2	NA
ENSG00000233558		NA
ENSG00000233559	LINC00513	NA
ENSG00000233560	KRT8P39	NA
ENSG00000233562	RPS3AP8	NA
ENSG00000233569		NA
ENSG00000233570	LINC00690	NA
ENSG00000233571		NA
ENSG00000233577		NA
ENSG00000233578	EIF4EP1	NA
ENSG00000233579	KRT8P15	NA
ENSG00000233583		NA
ENSG00000233585		NA
ENSG00000233586		NA
ENSG00000233587	LINC01884	NA
ENSG00000233588	CYP51A1P2	NA
ENSG00000233589		NA
ENSG00000233590	LINC02640	NA
ENSG00000233593	LINC02609	NA
ENSG00000233594	BTF3P5	NA
ENSG00000233597		NA
ENSG00000233602	ERI3-IT1	NA
ENSG00000233605	LINC01851	NA
ENSG00000233606	OR6C66P	NA
ENSG00000233607	LINC01392	NA
ENSG00000233609	RPL10P19	NA
ENSG00000233610	LINC00462	NA
ENSG00000233611		NA
ENSG00000233613	DCUN1D2-AS	NA
ENSG00000233614	DDX11L10	NA
ENSG00000233615	HNRNPA1P42	NA
ENSG00000233620		NA
ENSG00000233621	LINC01137	NA
ENSG00000233622	CYP2T1P	NA
ENSG00000233623	PGAM1P11	NA
ENSG00000233626		NA
ENSG00000233643	LINC02625	NA
ENSG00000233646	OR52T1P	NA
ENSG00000233647	NENFP1	NA
ENSG00000233654		NA
ENSG00000233661	SPIN4-AS1	NA
ENSG00000233662	CALM2P4	NA
ENSG00000233664	NDUFS5P3	NA
ENSG00000233668		NA
ENSG00000233671	CENPNP1	NA
ENSG00000233672	RNASEH2B-AS1	NA
ENSG00000233673	ANAPC1P1	NA
ENSG00000233674		NA
ENSG00000233677	DDX39BP1	NA
ENSG00000233680	HNRNPA1P27	NA
ENSG00000233681	CEACAMP1	NA
ENSG00000233682		NA
ENSG00000233688		NA
ENSG00000233690	EBAG9P1	NA
ENSG00000233693	PBX1-AS1	NA
ENSG00000233694	LINC02579	NA
ENSG00000233695	GAS6-AS1	NA
ENSG00000233701	PRR23C	389152
ENSG00000233703		NA
ENSG00000233705	SLC26A4-AS1	NA
ENSG00000233706		NA
ENSG00000233710		NA
ENSG00000233712		NA
ENSG00000233716		NA
ENSG00000233717	RPS29P29	NA
ENSG00000233718	MYCNOS	NA
ENSG00000233719	GOT2P3	NA
ENSG00000233723	LINC01122	NA
ENSG00000233725	NRAD1	NA
ENSG00000233728		NA
ENSG00000233730	LINC01765	NA
ENSG00000233739		NA
ENSG00000233747	RPL36AP13	NA
ENSG00000233750	CICP27	NA
ENSG00000233751	RRAS2P2	NA
ENSG00000233757		NA
ENSG00000233760		NA
ENSG00000233762	RPS15P4	NA
ENSG00000233765		NA
ENSG00000233766	CAVIN2-AS1	NA
ENSG00000233775		NA
ENSG00000233776	LINC01251	NA
ENSG00000233778		NA
ENSG00000233780	HNRNPA1P30	NA
ENSG00000233783		NA
ENSG00000233785		NA
ENSG00000233786	CDC27P1	NA
ENSG00000233787		NA
ENSG00000233791	LINC01136	NA
ENSG00000233792	PUDPP2	NA
ENSG00000233797	UFL1-AS1	NA
ENSG00000233799		NA
ENSG00000233806	LINC01237	NA
ENSG00000233807		NA
ENSG00000233816	IFNA13	3447
ENSG00000233817		NA
ENSG00000233818		NA
ENSG00000233822	H2BC15	8341
ENSG00000233825		NA
ENSG00000233828	LINC01949	NA
ENSG00000233829	RPL26P15	NA
ENSG00000233830	EIF4HP1	NA
ENSG00000233834		NA
ENSG00000233836		NA
ENSG00000233844	KCNQ5-IT1	NA
ENSG00000233845		NA
ENSG00000233846	SELENOTP1	NA
ENSG00000233847	ERCC8-AS1	NA
ENSG00000233848		NA
ENSG00000233849		NA
ENSG00000233850		NA
ENSG00000233852		NA
ENSG00000233854	POU6F2-AS2	NA
ENSG00000233858	LINC02599	NA
ENSG00000233859	ADH5P4	NA
ENSG00000233862		NA
ENSG00000233867	SLC9B1P3	NA
ENSG00000233868		NA
ENSG00000233871	DLG5-AS1	NA
ENSG00000233873	RPL7P44	NA
ENSG00000233874		NA
ENSG00000233875		NA
ENSG00000233882	LINC01680	NA
ENSG00000233885	YEATS2-AS1	NA
ENSG00000233887		NA
ENSG00000233891		NA
ENSG00000233892	PAIP1P1	NA
ENSG00000233893	EZR-AS1	NA
ENSG00000233894		NA
ENSG00000233896	PDYN-AS1	NA
ENSG00000233900	RPL17P35	NA
ENSG00000233901	LINC01503	NA
ENSG00000233902		NA
ENSG00000233905	LONRF2P2	NA
ENSG00000233906		NA
ENSG00000233907	LINC01761	NA
ENSG00000233912		NA
ENSG00000233913	RPL10P9	NA
ENSG00000233915	UBE2Q2P10	NA
ENSG00000233916	ZDHHC20P1	NA
ENSG00000233918		NA
ENSG00000233919		NA
ENSG00000233920		NA
ENSG00000233921	RPS15AP40	NA
ENSG00000233922	LINC01694	NA
ENSG00000233924	RPSAP13	NA
ENSG00000233926		NA
ENSG00000233927	RPS28	6234
ENSG00000233929	MT1XP1	NA
ENSG00000233930	KRTAP5-AS1	NA
ENSG00000233932	CTXN2	399697
ENSG00000233933		NA
ENSG00000233937		NA
ENSG00000233941		NA
ENSG00000233942		NA
ENSG00000233945	LINC02650	NA
ENSG00000233947		NA
ENSG00000233951	RCC2P3	NA
ENSG00000233954	UQCRHL	440567
ENSG00000233956	BTF3P6	NA
ENSG00000233962		NA
ENSG00000233963	ATP8A2P3	NA
ENSG00000233966	UBE2SP1	NA
ENSG00000233967		NA
ENSG00000233968		NA
ENSG00000233971	RPS20P10	NA
ENSG00000233973	LINC01360	NA
ENSG00000233974		NA
ENSG00000233975	LINC02574	NA
ENSG00000233977		NA
ENSG00000233978	LINC02590	NA
ENSG00000233979	RPL22P21	NA
ENSG00000233984	RPSAP14	NA
ENSG00000233987		NA
ENSG00000233990		NA
ENSG00000233994	GDI2P2	NA
ENSG00000233996		NA
ENSG00000233997	LINC01425	NA
ENSG00000233998	SETP5	NA
ENSG00000234003	MTATP6P27	NA
ENSG00000234004		NA
ENSG00000234005	GAPDHP22	NA
ENSG00000234006	DDX39B-AS1	NA
ENSG00000234009	RPL5P34	NA
ENSG00000234015	LINC02530	NA
ENSG00000234017		NA
ENSG00000234019		NA
ENSG00000234020	CHIAP3	NA
ENSG00000234021		NA
ENSG00000234022		NA
ENSG00000234026		NA
ENSG00000234028	EIF2AK3-DT	NA
ENSG00000234030	TMEM97P1	NA
ENSG00000234031	RPS3AP44	NA
ENSG00000234034		NA
ENSG00000234036	TXNP6	NA
ENSG00000234040	RPL10P12	NA
ENSG00000234043	NUDT9P1	NA
ENSG00000234050		NA
ENSG00000234055		NA
ENSG00000234061		NA
ENSG00000234062		NA
ENSG00000234065	MTND4P26	NA
ENSG00000234070	SPATA17-AS1	NA
ENSG00000234072		NA
ENSG00000234073		NA
ENSG00000234076	TPRG1-AS1	NA
ENSG00000234080		NA
ENSG00000234084		NA
ENSG00000234089		NA
ENSG00000234093	RPS15AP11	NA
ENSG00000234106	SRP14P2	NA
ENSG00000234107	TPT1P1	NA
ENSG00000234109	RPL7P36	NA
ENSG00000234115		NA
ENSG00000234117		NA
ENSG00000234118	RPL13AP6	NA
ENSG00000234119	METAP2P1	NA
ENSG00000234123	RHBDF1P1	NA
ENSG00000234124	CSN1S2AP	NA
ENSG00000234127	TRIM26	7726
ENSG00000234129		NA
ENSG00000234130		NA
ENSG00000234134		NA
ENSG00000234139		NA
ENSG00000234141		NA
ENSG00000234142	LINC01675	NA
ENSG00000234143	UGT1A13P	NA
ENSG00000234145	NAP1L4P3	NA
ENSG00000234147		NA
ENSG00000234148	LINC01961	NA
ENSG00000234155	LINC02535	NA
ENSG00000234156		NA
ENSG00000234158	RPEP2	NA
ENSG00000234160		NA
ENSG00000234162		NA
ENSG00000234163	MTND4LP11	NA
ENSG00000234167	ELOBP4	NA
ENSG00000234169	LINC01868	NA
ENSG00000234171	RNASEH1-AS1	NA
ENSG00000234173		NA
ENSG00000234174		NA
ENSG00000234175		NA
ENSG00000234176	HSPA8P1	NA
ENSG00000234177	LINC01114	NA
ENSG00000234181		NA
ENSG00000234182		NA
ENSG00000234183	LINC01952	NA
ENSG00000234184	LINC01781	NA
ENSG00000234187	AIMP1P1	NA
ENSG00000234190		NA
ENSG00000234197	ETV5-AS1	NA
ENSG00000234199	LINC01191	NA
ENSG00000234202	H3P3	NA
ENSG00000234203		NA
ENSG00000234206		NA
ENSG00000234207		NA
ENSG00000234208		NA
ENSG00000234210		NA
ENSG00000234213	FHP1	NA
ENSG00000234215	CT66	NA
ENSG00000234219	CDCA4P4	NA
ENSG00000234222	LIX1L-AS1	NA
ENSG00000234224	TMEM229A	730130
ENSG00000234226	NDUFS5P2	NA
ENSG00000234228	NCLP2	NA
ENSG00000234230	ZFX-AS1	NA
ENSG00000234231	ANAPC1P4	NA
ENSG00000234232		NA
ENSG00000234233	KCNH1-IT1	NA
ENSG00000234234	MTCO2P8	NA
ENSG00000234235	BOK-AS1	NA
ENSG00000234239	CFL1P8	NA
ENSG00000234241		NA
ENSG00000234247		NA
ENSG00000234253	RPL7P13	NA
ENSG00000234255		NA
ENSG00000234256	PTCD2P2	NA
ENSG00000234261		NA
ENSG00000234262		NA
ENSG00000234264	DEPDC1-AS1	NA
ENSG00000234267	TULP3P1	NA
ENSG00000234268		NA
ENSG00000234273		NA
ENSG00000234281	LANCL1-AS1	NA
ENSG00000234283	LINC01731	NA
ENSG00000234284	ZNF879	345462
ENSG00000234285	GAPDHP49	NA
ENSG00000234286		NA
ENSG00000234287		NA
ENSG00000234288	OR1AA1P	NA
ENSG00000234290		NA
ENSG00000234292		NA
ENSG00000234293	BACH1-IT3	NA
ENSG00000234297		NA
ENSG00000234304	SGO1P2	NA
ENSG00000234311		NA
ENSG00000234318		NA
ENSG00000234319	RPS12P2	NA
ENSG00000234322	ST13P18	NA
ENSG00000234323	LINC01505	NA
ENSG00000234324	RPL9P2	NA
ENSG00000234325	MRPS10P2	NA
ENSG00000234327		NA
ENSG00000234329		NA
ENSG00000234332	BCAS2P2	NA
ENSG00000234333	CYCSP53	NA
ENSG00000234335	RPS4XP11	NA
ENSG00000234336	JAZF1-AS1	NA
ENSG00000234337		NA
ENSG00000234338		NA
ENSG00000234345		NA
ENSG00000234349	GLUD1P9	NA
ENSG00000234350		NA
ENSG00000234352		NA
ENSG00000234353		NA
ENSG00000234354	RPS26P47	NA
ENSG00000234358		NA
ENSG00000234359	ELK1P1	NA
ENSG00000234362	LINC01914	NA
ENSG00000234369	TATDN1P1	NA
ENSG00000234371	RPSAP31	NA
ENSG00000234373	SNX18P7	NA
ENSG00000234377	OBI1-AS1	NA
ENSG00000234378		NA
ENSG00000234379	HMGB1P48	NA
ENSG00000234380	LINC01426	NA
ENSG00000234382		NA
ENSG00000234383	CTBP2P8	NA
ENSG00000234385	RCC2P1	NA
ENSG00000234389		NA
ENSG00000234390	USP27X-AS1	NA
ENSG00000234394		NA
ENSG00000234397	PPIAP34	NA
ENSG00000234402	ELK2BP	NA
ENSG00000234405		NA
ENSG00000234406		NA
ENSG00000234409	CCDC188	388849
ENSG00000234415	RPL5P7	NA
ENSG00000234418		NA
ENSG00000234419	CICP13	NA
ENSG00000234420	ZNF37BP	NA
ENSG00000234423	LINC01250	NA
ENSG00000234424		NA
ENSG00000234426		NA
ENSG00000234427		NA
ENSG00000234431		NA
ENSG00000234432		100129484
ENSG00000234438	KBTBD13	390594
ENSG00000234442		NA
ENSG00000234444	ZNF736	728927
ENSG00000234446		NA
ENSG00000234452	SLC16A12-AS1	NA
ENSG00000234456	MAGI2-AS3	NA
ENSG00000234457		NA
ENSG00000234458	OR7E130P	NA
ENSG00000234459		NA
ENSG00000234460		NA
ENSG00000234465	PINLYP	390940
ENSG00000234466		NA
ENSG00000234469	CLDN34	100288814
ENSG00000234473	ZNF101P2	NA
ENSG00000234474	MIR3663HG	NA
ENSG00000234476	LINC02765	NA
ENSG00000234477		NA
ENSG00000234478	ACBD3-AS1	NA
ENSG00000234479	AP1B1P1	NA
ENSG00000234484		NA
ENSG00000234485	OR7E46P	NA
ENSG00000234488		NA
ENSG00000234489	ALDH7A1P4	NA
ENSG00000234491	HNRNPA1P51	NA
ENSG00000234492	RPL34-AS1	NA
ENSG00000234493	RHOXF1P1	NA
ENSG00000234494	SP2-AS1	NA
ENSG00000234497	ERICH3-AS1	NA
ENSG00000234498	RPL13AP20	NA
ENSG00000234502	FYTTD1P1	NA
ENSG00000234504		NA
ENSG00000234506	LINC01506	NA
ENSG00000234509		NA
ENSG00000234511	C5orf58	133874
ENSG00000234512	TLR12P	NA
ENSG00000234513		NA
ENSG00000234515	PPP1R2P1	NA
ENSG00000234518	PTGES3P1	NA
ENSG00000234521		NA
ENSG00000234523	NDUFB1P2	NA
ENSG00000234534	CSNK1G2P1	NA
ENSG00000234535		NA
ENSG00000234537		NA
ENSG00000234541	CHEK2P5	NA
ENSG00000234545	FAM133B	257415
ENSG00000234546	LNCTAM34A	NA
ENSG00000234548	LINC02020	NA
ENSG00000234551	LINC01309	NA
ENSG00000234553		NA
ENSG00000234557	PPIAP90	NA
ENSG00000234558	API5P1	NA
ENSG00000234562	TPMTP2	NA
ENSG00000234566	RPL7AP71	NA
ENSG00000234570	ZFRP1	NA
ENSG00000234575	CTSLP8	NA
ENSG00000234576	MTND1P26	NA
ENSG00000234577	SYNE1-AS1	NA
ENSG00000234578		NA
ENSG00000234579		NA
ENSG00000234584		NA
ENSG00000234585	CCT6P3	NA
ENSG00000234586		NA
ENSG00000234588	FABP5P14	NA
ENSG00000234589		NA
ENSG00000234590	GNG5P5	NA
ENSG00000234592		NA
ENSG00000234593	KAZN-AS1	NA
ENSG00000234595		NA
ENSG00000234597		NA
ENSG00000234601	CHRM3-AS1	NA
ENSG00000234602	MCIDAS	345643
ENSG00000234604		NA
ENSG00000234607		NA
ENSG00000234608	MAPKAPK5-AS1	NA
ENSG00000234611	OR2AT2P	NA
ENSG00000234612	H2AZP5	NA
ENSG00000234614	C2CD4D-AS1	NA
ENSG00000234616	JRK	8629
ENSG00000234617	SNRK-AS1	NA
ENSG00000234618	RPSAP9	NA
ENSG00000234619	RPL7P11	NA
ENSG00000234622		NA
ENSG00000234624		NA
ENSG00000234626		NA
ENSG00000234629	WDR82P1	NA
ENSG00000234636	MED14OS	100873985
ENSG00000234638		NA
ENSG00000234639		NA
ENSG00000234640		NA
ENSG00000234644	OTX2P1	NA
ENSG00000234645	YWHAEP5	NA
ENSG00000234648		NA
ENSG00000234655	OR7E155P	NA
ENSG00000234663	LINC01934	NA
ENSG00000234664	HMGN2P5	NA
ENSG00000234665	LERFS	NA
ENSG00000234667	ACTBP13	NA
ENSG00000234675		NA
ENSG00000234676	IFT74-AS1	NA
ENSG00000234677		NA
ENSG00000234678	ELF3-AS1	NA
ENSG00000234680	VN2R3P	NA
ENSG00000234682	VDAC2P4	NA
ENSG00000234683		NA
ENSG00000234684	SDCBP2-AS1	NA
ENSG00000234685	NUS1P2	NA
ENSG00000234690	EPCAM-DT	NA
ENSG00000234692		NA
ENSG00000234693		NA
ENSG00000234694		NA
ENSG00000234695		NA
ENSG00000234696	GPR50-AS1	NA
ENSG00000234698		NA
ENSG00000234699		NA
ENSG00000234701	PRDX3P3	NA
ENSG00000234702	VDAC1P3	NA
ENSG00000234703		NA
ENSG00000234705	HMGA1P4	NA
ENSG00000234706	PRUNEP1	NA
ENSG00000234707		NA
ENSG00000234709	UPF3AP3	NA
ENSG00000234710		NA
ENSG00000234711	TUBB8P11	NA
ENSG00000234716		NA
ENSG00000234717	TMEM212-AS1	NA
ENSG00000234719	NPIPB2	729978
ENSG00000234721	LINC02092	NA
ENSG00000234722	LINC01287	NA
ENSG00000234724	HDAC1P1	NA
ENSG00000234737	KRT18P15	NA
ENSG00000234741	GAS5	NA
ENSG00000234742		NA
ENSG00000234743	EIF5AP4	NA
ENSG00000234745	HLA-B	3106
ENSG00000234753	FOXP4-AS1	NA
ENSG00000234754	LINC02817	NA
ENSG00000234756	LINC02621	NA
ENSG00000234758		NA
ENSG00000234763		NA
ENSG00000234768		NA
ENSG00000234769	WASH4P	NA
ENSG00000234771	SLC25A25-AS1	NA
ENSG00000234772	LINC00412	NA
ENSG00000234773		NA
ENSG00000234775		NA
ENSG00000234776	C11orf94	143678
ENSG00000234779	BNC2-AS1	NA
ENSG00000234782	TPT1P9	NA
ENSG00000234785	EEF1GP5	NA
ENSG00000234787	LINC00458	NA
ENSG00000234788	HSPA8P3	NA
ENSG00000234789		NA
ENSG00000234793		NA
ENSG00000234797	RPS3AP6	NA
ENSG00000234800	PCMTD1P3	NA
ENSG00000234801	MORF4	NA
ENSG00000234805		NA
ENSG00000234807	LINC01135	NA
ENSG00000234810		NA
ENSG00000234811		NA
ENSG00000234813		NA
ENSG00000234814	SVIL2P	NA
ENSG00000234816	H2AC5P	NA
ENSG00000234817	ECI2-DT	NA
ENSG00000234818		NA
ENSG00000234819		NA
ENSG00000234825	XRCC6P2	NA
ENSG00000234826		NA
ENSG00000234828	IQCM	285423
ENSG00000234829	IFNA17	3451
ENSG00000234832	NXT1-AS1	NA
ENSG00000234835	PHBP13	NA
ENSG00000234838	PPIAP78	NA
ENSG00000234839	RPS26P30	NA
ENSG00000234840	LINC01239	NA
ENSG00000234841		NA
ENSG00000234848		NA
ENSG00000234851	RPL23AP42	NA
ENSG00000234857	HNRNPUL2-BSCL2	NA
ENSG00000234859		NA
ENSG00000234864	LINC02632	NA
ENSG00000234869		NA
ENSG00000234878	HSPE1P1	NA
ENSG00000234882	EIF3EP1	NA
ENSG00000234883	MIR155HG	NA
ENSG00000234884		NA
ENSG00000234886	MTND5P26	NA
ENSG00000234895	OR52X1P	NA
ENSG00000234896	OR7E62P	NA
ENSG00000234899	SOX9-AS1	NA
ENSG00000234906	APOC2	344
ENSG00000234907		NA
ENSG00000234911	TEX21P	NA
ENSG00000234912	SNHG20	NA
ENSG00000234913		NA
ENSG00000234915		NA
ENSG00000234917		NA
ENSG00000234919	LINC01827	NA
ENSG00000234925	ATP5PDP4	NA
ENSG00000234927	HMGN1P18	NA
ENSG00000234928	LINC01659	NA
ENSG00000234929		NA
ENSG00000234931	MARK2P15	NA
ENSG00000234934	MTND5P29	NA
ENSG00000234936		NA
ENSG00000234937		NA
ENSG00000234939	MTND2P18	NA
ENSG00000234942	GRID1-AS1	NA
ENSG00000234943		NA
ENSG00000234945	GTF3C2-AS1	NA
ENSG00000234946	SDHCP3	NA
ENSG00000234948	LINC01524	NA
ENSG00000234949		NA
ENSG00000234952	LINC02674	NA
ENSG00000234956	LINC02539	NA
ENSG00000234961		NA
ENSG00000234962	LINC00700	NA
ENSG00000234964	FABP5P7	NA
ENSG00000234967		NA
ENSG00000234969		NA
ENSG00000234975	FTH1P2	NA
ENSG00000234981		NA
ENSG00000234983		NA
ENSG00000234984	FMO10P	NA
ENSG00000234985		NA
ENSG00000234996		NA
ENSG00000234997		NA
ENSG00000234999	SNRPCP19	NA
ENSG00000235001	EIF4A1P2	NA
ENSG00000235007		NA
ENSG00000235008		NA
ENSG00000235010		NA
ENSG00000235011		NA
ENSG00000235012	JCADP1	NA
ENSG00000235013	COX20P2	NA
ENSG00000235015	GEMIN2P1	NA
ENSG00000235016	SEMA3F-AS1	NA
ENSG00000235018		NA
ENSG00000235020		NA
ENSG00000235021		NA
ENSG00000235023		NA
ENSG00000235026	DPP10-AS1	NA
ENSG00000235027		NA
ENSG00000235028	HMGN1P30	NA
ENSG00000235029	MNX1-AS2	NA
ENSG00000235033	DAAM2-AS1	NA
ENSG00000235034	C19orf81	342918
ENSG00000235035		NA
ENSG00000235036		NA
ENSG00000235038		NA
ENSG00000235039	MTND6P12	NA
ENSG00000235042		NA
ENSG00000235043	TECRP1	NA
ENSG00000235044	PPIAP3	NA
ENSG00000235049	LINC00940	NA
ENSG00000235050	MLIP-AS1	NA
ENSG00000235051		NA
ENSG00000235052		NA
ENSG00000235054	LINC01777	NA
ENSG00000235055		NA
ENSG00000235056		NA
ENSG00000235058	ZMYND10-AS1	NA
ENSG00000235064	SLC25A5P2	NA
ENSG00000235065	RPL24P2	NA
ENSG00000235066		NA
ENSG00000235070		NA
ENSG00000235071		NA
ENSG00000235072	ARNILA	NA
ENSG00000235076	GAPDHP52	NA
ENSG00000235077		NA
ENSG00000235078		NA
ENSG00000235079	ZRANB2-AS1	NA
ENSG00000235080	MTND5P23	NA
ENSG00000235081		NA
ENSG00000235082	SUMO1P3	NA
ENSG00000235083		NA
ENSG00000235084	CHCHD2P6	NA
ENSG00000235088		NA
ENSG00000235090	RPL7L1P3	NA
ENSG00000235091		NA
ENSG00000235092	ID2-AS1	NA
ENSG00000235095		NA
ENSG00000235097	LINC00330	NA
ENSG00000235098	ANKRD65	441869
ENSG00000235099		NA
ENSG00000235100		NA
ENSG00000235102	ADI1P1	NA
ENSG00000235105		NA
ENSG00000235106	BRD3OS	266655
ENSG00000235109	ZSCAN31	64288
ENSG00000235111		NA
ENSG00000235113		NA
ENSG00000235115	CHCHD2P8	NA
ENSG00000235119		NA
ENSG00000235120	BSN-AS1	NA
ENSG00000235121		NA
ENSG00000235123	DSCAM-AS1	NA
ENSG00000235124	KRT8P17	NA
ENSG00000235126		NA
ENSG00000235127		NA
ENSG00000235133	RPL35AP22	NA
ENSG00000235139		NA
ENSG00000235140		NA
ENSG00000235142	LINC02532	NA
ENSG00000235145	RPSAP16	NA
ENSG00000235152		NA
ENSG00000235156	TMEM30CP	NA
ENSG00000235158		NA
ENSG00000235159		NA
ENSG00000235162	C12orf75	387882
ENSG00000235165	CDK5P1	NA
ENSG00000235166	LINC01440	NA
ENSG00000235169	SMIM1	388588
ENSG00000235170	MTND1P31	NA
ENSG00000235172	LINC01366	NA
ENSG00000235173	HGH1	51236
ENSG00000235174	RPL39P3	NA
ENSG00000235175	RPL26P37	NA
ENSG00000235183	SRP14P3	NA
ENSG00000235185		NA
ENSG00000235189		NA
ENSG00000235191	NUCB1-AS1	NA
ENSG00000235192		NA
ENSG00000235194	PPP1R3E	90673
ENSG00000235198		NA
ENSG00000235200	LINC01702	NA
ENSG00000235204		NA
ENSG00000235205	TATDN2P3	NA
ENSG00000235209		NA
ENSG00000235214	FAM83C-AS1	NA
ENSG00000235217	TSPY26P	NA
ENSG00000235218		NA
ENSG00000235221	LINC00383	NA
ENSG00000235225	RPL31P17	NA
ENSG00000235236		NA
ENSG00000235238	SUMO2P1	NA
ENSG00000235241		NA
ENSG00000235244	DANT2	NA
ENSG00000235245		NA
ENSG00000235246		NA
ENSG00000235248	OR13C1P	NA
ENSG00000235251		NA
ENSG00000235253		NA
ENSG00000235254	TMEM185AP1	NA
ENSG00000235257	ITGA9-AS1	NA
ENSG00000235262	KDM5C-IT1	NA
ENSG00000235267		NA
ENSG00000235268	KDM4E	390245
ENSG00000235269	LINC02331	NA
ENSG00000235271		NA
ENSG00000235272	RAMACL	NA
ENSG00000235275	KRT18P16	NA
ENSG00000235280	MCF2L-AS1	NA
ENSG00000235281		NA
ENSG00000235284	SNORD62A	NA
ENSG00000235286		NA
ENSG00000235288		NA
ENSG00000235289	BRD7P6	NA
ENSG00000235290	HLA-W	NA
ENSG00000235293		NA
ENSG00000235294	RPL7AP25	NA
ENSG00000235295	LINC01634	NA
ENSG00000235296		NA
ENSG00000235297	FAUP1	NA
ENSG00000235298		NA
ENSG00000235300		NA
ENSG00000235301	HLA-Z	NA
ENSG00000235303		NA
ENSG00000235310	GXYLT1P6	NA
ENSG00000235313	HM13-IT1	NA
ENSG00000235314	LINC00957	NA
ENSG00000235316	DUSP8P5	NA
ENSG00000235319		NA
ENSG00000235321		NA
ENSG00000235325	SRSF3P5	NA
ENSG00000235330	RPL12P25	NA
ENSG00000235332	RPSAP76	NA
ENSG00000235333	PVRIG2P	NA
ENSG00000235334	BTG3P1	NA
ENSG00000235335	B3GALT1-AS1	NA
ENSG00000235337		NA
ENSG00000235338	DUSP5P2	NA
ENSG00000235339	GEMIN2P2	NA
ENSG00000235343	LINC01665	NA
ENSG00000235347		NA
ENSG00000235351		NA
ENSG00000235352	SGCEP1	NA
ENSG00000235354	RPS29P16	NA
ENSG00000235358		NA
ENSG00000235363	SNRPGP10	NA
